date_range,season,model,scenario,variable,mean,min,max,median,hi_std,lo_std,q1,q3,Location,Description
2040_2049,JJA,5modelAvg,rcp85,tas,15.8,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,JJA,CCSM4,rcp45,tas,16.8,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,JJA,CCSM4,rcp60,tas,16.2,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,JJA,CCSM4,rcp85,tas,17.2,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,JJA,MRI-CGCM3,rcp45,tas,13.4,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,JJA,MRI-CGCM3,rcp60,tas,13.7,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,JJA,MRI-CGCM3,rcp85,tas,13.7,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,MAM,5modelAvg,rcp45,tas,6.9,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,MAM,5modelAvg,rcp60,tas,6.4,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,MAM,5modelAvg,rcp85,tas,7.1,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,MAM,CCSM4,rcp45,tas,6.9,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,MAM,CCSM4,rcp60,tas,7.0,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,MAM,CCSM4,rcp85,tas,7.4,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,MAM,MRI-CGCM3,rcp45,tas,6.1,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,MAM,MRI-CGCM3,rcp60,tas,5.3,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,MAM,MRI-CGCM3,rcp85,tas,6.1,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,SON,5modelAvg,rcp45,tas,7.7,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,SON,5modelAvg,rcp60,tas,7.5,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,SON,5modelAvg,rcp85,tas,8.0,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,SON,CCSM4,rcp45,tas,8.9,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,SON,CCSM4,rcp60,tas,8.0,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,SON,CCSM4,rcp85,tas,9.6,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,SON,MRI-CGCM3,rcp45,tas,6.6,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,SON,MRI-CGCM3,rcp60,tas,6.5,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2040_2049,SON,MRI-CGCM3,rcp85,tas,7.0,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,DJF,5modelAvg,rcp45,tas,0.7,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,DJF,5modelAvg,rcp60,tas,0.7,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,DJF,5modelAvg,rcp85,tas,1.2,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,DJF,CCSM4,rcp45,tas,2.1,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,DJF,CCSM4,rcp60,tas,0.7,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,DJF,CCSM4,rcp85,tas,1.2,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,DJF,MRI-CGCM3,rcp45,tas,1.0,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,DJF,MRI-CGCM3,rcp60,tas,0.2,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,DJF,MRI-CGCM3,rcp85,tas,0.5,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,JJA,5modelAvg,rcp45,tas,15.4,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,JJA,5modelAvg,rcp60,tas,15.5,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,JJA,5modelAvg,rcp85,tas,16.1,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,JJA,CCSM4,rcp45,tas,16.6,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,JJA,CCSM4,rcp60,tas,16.3,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,JJA,CCSM4,rcp85,tas,16.9,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,JJA,MRI-CGCM3,rcp45,tas,13.7,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,JJA,MRI-CGCM3,rcp60,tas,13.7,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,JJA,MRI-CGCM3,rcp85,tas,14.7,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2050_2059,MAM,5modelAvg,rcp45,tas,7.0,,,,,,,,Juneau (Dzánti K'ihéeni), Location: Juneau (Dzánti K'ihéeni); View a report for this location at https://earthmaps.io/temperature/point/58.3019/-134.42; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
